Query Rank Precision Recall
62 15 0.0 0.0
62 16 0.0 0.0
62 17 0.0 0.0
62 18 0.0 0.0
62 19 0.0 0.0
62 20 0.0 0.0
62 21 0.0 0.0
62 22 0.0 0.0
62 23 0.0 0.0
62 24 0.0 0.0
62 25 0.0 0.0
62 26 0.0 0.0
62 27 0.0 0.0
62 28 0.0 0.0
62 29 0.0 0.0
62 30 0.0 0.0
62 31 0.0 0.0
62 32 0.0 0.0
62 33 0.0 0.0
62 34 0.0 0.0
62 35 0.0 0.0
62 36 0.0 0.0
62 37 0.0 0.0
62 38 0.0 0.0
62 39 0.0 0.0
62 40 0.0 0.0
62 41 0.0 0.0
62 42 0.0 0.0
62 43 0.0 0.0
62 44 0.0 0.0
62 45 0.0 0.0
62 46 0.0 0.0
62 47 0.0 0.0
62 48 0.0 0.0
62 49 0.0 0.0
62 50 0.0 0.0
62 51 0.0 0.0
62 52 0.0 0.0
62 53 0.0 0.0
62 54 0.0 0.0
62 55 0.0 0.0
62 56 0.0 0.0
62 57 0.0 0.0
62 58 0.0 0.0
62 59 0.0 0.0
62 60 0.0 0.0
62 61 0.0 0.0
62 62 0.0 0.0
62 63 0.0 0.0
62 64 0.0 0.0
62 65 0.0 0.0
62 66 0.0 0.0
62 67 0.0 0.0
62 68 0.0 0.0
62 69 0.0 0.0
62 70 0.0 0.0
62 71 0.0 0.0
62 72 0.0 0.0
62 73 0.0 0.0
62 74 0.0 0.0
62 75 0.0 0.0
62 76 0.0 0.0
62 77 0.0 0.0
62 78 0.0 0.0
62 79 0.0 0.0
62 80 0.0 0.0
62 81 0.0 0.0
62 82 0.0 0.0
62 83 0.0 0.0
62 84 0.0 0.0
62 85 0.0 0.0
62 86 0.0 0.0
62 87 0.0 0.0
62 88 0.0 0.0
62 89 0.0 0.0
62 90 0.0 0.0
62 91 0.0 0.0
62 92 0.0 0.0
62 93 0.0 0.0
62 94 0.0 0.0
62 95 0.0 0.0
62 96 0.0 0.0
62 97 0.0 0.0
62 98 0.0 0.0
62 99 0.0 0.0
62 100 0.0 0.0
48 1 0.0 0.0
48 2 0.0 0.0
48 3 0.0 0.0
48 4 0.0 0.0
48 5 0.0 0.0
48 6 0.0 0.0
48 7 0.0 0.0
48 8 0.0 0.0
48 9 0.0 0.0
48 10 0.0 0.0
48 11 0.0 0.0
48 12 0.0 0.0
48 13 0.0 0.0
48 14 0.0 0.0
48 15 0.0 0.0
48 16 0.0 0.0
48 17 0.0 0.0
48 18 0.0 0.0
48 19 0.0 0.0
48 20 0.0 0.0
48 21 0.047619047619 0.0833333333333
48 22 0.0909090909091 0.166666666667
48 23 0.130434782609 0.25
48 24 0.166666666667 0.333333333333
48 25 0.2 0.416666666667
48 26 0.192307692308 0.416666666667
48 27 0.185185185185 0.416666666667
48 28 0.178571428571 0.416666666667
48 29 0.172413793103 0.416666666667
48 30 0.166666666667 0.416666666667
48 31 0.161290322581 0.416666666667
48 32 0.15625 0.416666666667
48 33 0.151515151515 0.416666666667
48 34 0.147058823529 0.416666666667
48 35 0.142857142857 0.416666666667
48 36 0.138888888889 0.416666666667
48 37 0.135135135135 0.416666666667
48 38 0.131578947368 0.416666666667
48 39 0.128205128205 0.416666666667
48 40 0.125 0.416666666667
48 41 0.121951219512 0.416666666667
48 42 0.119047619048 0.416666666667
48 43 0.116279069767 0.416666666667
48 44 0.113636363636 0.416666666667
48 45 0.111111111111 0.416666666667
48 46 0.108695652174 0.416666666667
48 47 0.106382978723 0.416666666667
48 48 0.104166666667 0.416666666667
48 49 0.102040816327 0.416666666667
48 50 0.1 0.416666666667
48 51 0.0980392156863 0.416666666667
48 52 0.0961538461538 0.416666666667
48 53 0.0943396226415 0.416666666667
48 54 0.0925925925926 0.416666666667
48 55 0.0909090909091 0.416666666667
48 56 0.0892857142857 0.416666666667
48 57 0.0877192982456 0.416666666667
48 58 0.0862068965517 0.416666666667
48 59 0.0847457627119 0.416666666667
48 60 0.0833333333333 0.416666666667
48 61 0.0819672131148 0.416666666667
48 62 0.0806451612903 0.416666666667
48 63 0.0793650793651 0.416666666667
48 64 0.078125 0.416666666667
48 65 0.0769230769231 0.416666666667
48 66 0.0757575757576 0.416666666667
48 67 0.0746268656716 0.416666666667
48 68 0.0735294117647 0.416666666667
48 69 0.0724637681159 0.416666666667
48 70 0.0714285714286 0.416666666667
48 71 0.0704225352113 0.416666666667
48 72 0.0694444444444 0.416666666667
48 73 0.0684931506849 0.416666666667
48 74 0.0675675675676 0.416666666667
48 75 0.0666666666667 0.416666666667
48 76 0.0657894736842 0.416666666667
48 77 0.0649350649351 0.416666666667
48 78 0.0641025641026 0.416666666667
48 79 0.0632911392405 0.416666666667
48 80 0.0625 0.416666666667
48 81 0.0617283950617 0.416666666667
48 82 0.0609756097561 0.416666666667
48 83 0.0602409638554 0.416666666667
48 84 0.0595238095238 0.416666666667
48 85 0.0588235294118 0.416666666667
48 86 0.0581395348837 0.416666666667
48 87 0.0574712643678 0.416666666667
48 88 0.0568181818182 0.416666666667
48 89 0.0561797752809 0.416666666667
48 90 0.0555555555556 0.416666666667
48 91 0.0549450549451 0.416666666667
48 92 0.054347826087 0.416666666667
48 93 0.0537634408602 0.416666666667
48 94 0.0531914893617 0.416666666667
48 95 0.0526315789474 0.416666666667
48 96 0.0520833333333 0.416666666667
48 97 0.0515463917526 0.416666666667
48 98 0.0510204081633 0.416666666667
48 99 0.0505050505051 0.416666666667
48 100 0.05 0.416666666667
6 1 0.0 0.0
6 2 0.0 0.0
6 3 0.0 0.0
6 4 0.0 0.0
6 5 0.0 0.0
6 6 0.0 0.0
6 7 0.0 0.0
6 8 0.0 0.0
6 9 0.0 0.0
6 10 0.0 0.0
6 11 0.0909090909091 0.333333333333
6 12 0.166666666667 0.666666666667
6 13 0.230769230769 1.0
6 14 0.285714285714 1.33333333333
6 15 0.333333333333 1.66666666667
6 16 0.375 2.0
6 17 0.411764705882 2.33333333333
6 18 0.444444444444 2.66666666667
6 19 0.473684210526 3.0
6 20 0.5 3.33333333333
6 21 0.47619047619 3.33333333333
6 22 0.454545454545 3.33333333333
6 23 0.434782608696 3.33333333333
6 24 0.416666666667 3.33333333333
6 25 0.4 3.33333333333
6 26 0.384615384615 3.33333333333
6 27 0.37037037037 3.33333333333
6 28 0.357142857143 3.33333333333
6 29 0.344827586207 3.33333333333
6 30 0.333333333333 3.33333333333
6 31 0.322580645161 3.33333333333
6 32 0.3125 3.33333333333
6 33 0.30303030303 3.33333333333
6 34 0.294117647059 3.33333333333
6 35 0.285714285714 3.33333333333
6 36 0.277777777778 3.33333333333
6 37 0.27027027027 3.33333333333
6 38 0.263157894737 3.33333333333
6 39 0.25641025641 3.33333333333
6 40 0.25 3.33333333333
6 41 0.243902439024 3.33333333333
6 42 0.238095238095 3.33333333333
6 43 0.232558139535 3.33333333333
6 44 0.227272727273 3.33333333333
6 45 0.222222222222 3.33333333333
6 46 0.217391304348 3.33333333333
6 47 0.212765957447 3.33333333333
6 48 0.208333333333 3.33333333333
6 49 0.204081632653 3.33333333333
6 50 0.2 3.33333333333
6 51 0.196078431373 3.33333333333
6 52 0.192307692308 3.33333333333
6 53 0.188679245283 3.33333333333
6 54 0.185185185185 3.33333333333
6 55 0.181818181818 3.33333333333
6 56 0.178571428571 3.33333333333
6 57 0.175438596491 3.33333333333
6 58 0.172413793103 3.33333333333
6 59 0.169491525424 3.33333333333
6 60 0.166666666667 3.33333333333
6 61 0.16393442623 3.33333333333
6 62 0.161290322581 3.33333333333
6 63 0.15873015873 3.33333333333
6 64 0.15625 3.33333333333
6 65 0.153846153846 3.33333333333
6 66 0.151515151515 3.33333333333
6 67 0.149253731343 3.33333333333
6 68 0.147058823529 3.33333333333
6 69 0.144927536232 3.33333333333
6 70 0.142857142857 3.33333333333
6 71 0.140845070423 3.33333333333
6 72 0.138888888889 3.33333333333
6 73 0.13698630137 3.33333333333
6 74 0.135135135135 3.33333333333
6 75 0.133333333333 3.33333333333
6 76 0.131578947368 3.33333333333
6 77 0.12987012987 3.33333333333
6 78 0.128205128205 3.33333333333
6 79 0.126582278481 3.33333333333
6 80 0.125 3.33333333333
6 81 0.123456790123 3.33333333333
6 82 0.121951219512 3.33333333333
6 83 0.120481927711 3.33333333333
6 84 0.119047619048 3.33333333333
6 85 0.117647058824 3.33333333333
6 86 0.116279069767 3.33333333333
6 87 0.114942528736 3.33333333333
6 88 0.113636363636 3.33333333333
6 89 0.112359550562 3.33333333333
6 90 0.111111111111 3.33333333333
6 91 0.10989010989 3.33333333333
6 92 0.108695652174 3.33333333333
6 93 0.10752688172 3.33333333333
6 94 0.106382978723 3.33333333333
6 95 0.105263157895 3.33333333333
6 96 0.104166666667 3.33333333333
6 97 0.103092783505 3.33333333333
6 98 0.102040816327 3.33333333333
6 99 0.10101010101 3.33333333333
6 100 0.1 3.33333333333
60 1 0.0 0.0
60 2 0.0 0.0
60 3 0.0 0.0
60 4 0.0 0.0
60 5 0.0 0.0
60 6 0.166666666667 0.037037037037
60 7 0.285714285714 0.0740740740741
60 8 0.375 0.111111111111
60 9 0.444444444444 0.148148148148
60 10 0.5 0.185185185185
60 11 0.545454545455 0.222222222222
60 12 0.583333333333 0.259259259259
60 13 0.615384615385 0.296296296296
60 14 0.642857142857 0.333333333333
60 15 0.666666666667 0.37037037037
60 16 0.625 0.37037037037
60 17 0.588235294118 0.37037037037
60 18 0.555555555556 0.37037037037
60 19 0.526315789474 0.37037037037
60 20 0.5 0.37037037037
60 21 0.47619047619 0.37037037037
60 22 0.454545454545 0.37037037037
60 23 0.434782608696 0.37037037037
60 24 0.416666666667 0.37037037037
60 25 0.4 0.37037037037
60 26 0.384615384615 0.37037037037
60 27 0.37037037037 0.37037037037
60 28 0.357142857143 0.37037037037
60 29 0.344827586207 0.37037037037
60 30 0.333333333333 0.37037037037
60 31 0.354838709677 0.407407407407
60 32 0.375 0.444444444444
60 33 0.393939393939 0.481481481481
60 34 0.411764705882 0.518518518519
60 35 0.428571428571 0.555555555556
60 36 0.416666666667 0.555555555556
60 37 0.405405405405 0.555555555556
60 38 0.394736842105 0.555555555556
60 39 0.384615384615 0.555555555556
60 40 0.375 0.555555555556
60 41 0.365853658537 0.555555555556
60 42 0.357142857143 0.555555555556
60 43 0.348837209302 0.555555555556
60 44 0.340909090909 0.555555555556
60 45 0.333333333333 0.555555555556
60 46 0.326086956522 0.555555555556
60 47 0.31914893617 0.555555555556
60 48 0.3125 0.555555555556
60 49 0.30612244898 0.555555555556
60 50 0.3 0.555555555556
60 51 0.294117647059 0.555555555556
60 52 0.288461538462 0.555555555556
60 53 0.283018867925 0.555555555556
60 54 0.277777777778 0.555555555556
60 55 0.272727272727 0.555555555556
60 56 0.267857142857 0.555555555556
60 57 0.263157894737 0.555555555556
60 58 0.258620689655 0.555555555556
60 59 0.254237288136 0.555555555556
60 60 0.25 0.555555555556
60 61 0.245901639344 0.555555555556
60 62 0.241935483871 0.555555555556
60 63 0.238095238095 0.555555555556
60 64 0.234375 0.555555555556
60 65 0.230769230769 0.555555555556
60 66 0.227272727273 0.555555555556
60 67 0.223880597015 0.555555555556
60 68 0.220588235294 0.555555555556
60 69 0.217391304348 0.555555555556
60 70 0.214285714286 0.555555555556
60 71 0.211267605634 0.555555555556
60 72 0.208333333333 0.555555555556
60 73 0.205479452055 0.555555555556
60 74 0.202702702703 0.555555555556
60 75 0.2 0.555555555556
60 76 0.210526315789 0.592592592593
60 77 0.220779220779 0.62962962963
60 78 0.230769230769 0.666666666667
60 79 0.240506329114 0.703703703704
60 80 0.25 0.740740740741
60 81 0.246913580247 0.740740740741
60 82 0.243902439024 0.740740740741
60 83 0.240963855422 0.740740740741
60 84 0.238095238095 0.740740740741
60 85 0.235294117647 0.740740740741
60 86 0.232558139535 0.740740740741
60 87 0.229885057471 0.740740740741
60 88 0.227272727273 0.740740740741
60 89 0.224719101124 0.740740740741
60 90 0.222222222222 0.740740740741
60 91 0.230769230769 0.777777777778
60 92 0.239130434783 0.814814814815
60 93 0.247311827957 0.851851851852
60 94 0.255319148936 0.888888888889
60 95 0.263157894737 0.925925925926
60 96 0.260416666667 0.925925925926
60 97 0.257731958763 0.925925925926
60 98 0.255102040816 0.925925925926
60 99 0.252525252525 0.925925925926
60 100 0.25 0.925925925926
61 1 1.0 0.0322580645161
61 2 1.0 0.0645161290323
61 3 1.0 0.0967741935484
61 4 1.0 0.129032258065
61 5 1.0 0.161290322581
61 6 1.0 0.193548387097
61 7 1.0 0.225806451613
61 8 1.0 0.258064516129
61 9 1.0 0.290322580645
61 10 1.0 0.322580645161
61 11 1.0 0.354838709677
61 12 1.0 0.387096774194
61 13 1.0 0.41935483871
61 14 1.0 0.451612903226
61 15 1.0 0.483870967742
61 16 1.0 0.516129032258
61 17 1.0 0.548387096774
61 18 1.0 0.58064516129
61 19 1.0 0.612903225806
61 20 1.0 0.645161290323
61 21 1.0 0.677419354839
61 22 1.0 0.709677419355
61 23 1.0 0.741935483871
61 24 1.0 0.774193548387
61 25 1.0 0.806451612903
61 26 0.961538461538 0.806451612903
61 27 0.925925925926 0.806451612903
61 28 0.892857142857 0.806451612903
61 29 0.862068965517 0.806451612903
61 30 0.833333333333 0.806451612903
61 31 0.838709677419 0.838709677419
61 32 0.84375 0.870967741935
61 33 0.848484848485 0.903225806452
61 34 0.852941176471 0.935483870968
61 35 0.857142857143 0.967741935484
61 36 0.833333333333 0.967741935484
61 37 0.810810810811 0.967741935484
61 38 0.789473684211 0.967741935484
61 39 0.769230769231 0.967741935484
61 40 0.75 0.967741935484
61 41 0.756097560976 1.0
61 42 0.761904761905 1.03225806452
61 43 0.767441860465 1.06451612903
61 44 0.772727272727 1.09677419355
61 45 0.777777777778 1.12903225806
61 46 0.760869565217 1.12903225806
61 47 0.744680851064 1.12903225806
61 48 0.729166666667 1.12903225806
61 49 0.714285714286 1.12903225806
61 50 0.7 1.12903225806
61 51 0.705882352941 1.16129032258
61 52 0.711538461538 1.1935483871
61 53 0.716981132075 1.22580645161
61 54 0.722222222222 1.25806451613
61 55 0.727272727273 1.29032258065
61 56 0.714285714286 1.29032258065
61 57 0.701754385965 1.29032258065
61 58 0.689655172414 1.29032258065
61 59 0.677966101695 1.29032258065
61 60 0.666666666667 1.29032258065
61 61 0.655737704918 1.29032258065
61 62 0.645161290323 1.29032258065
61 63 0.634920634921 1.29032258065
61 64 0.625 1.29032258065
61 65 0.615384615385 1.29032258065
61 66 0.606060606061 1.29032258065
61 67 0.597014925373 1.29032258065
61 68 0.588235294118 1.29032258065
61 69 0.579710144928 1.29032258065
61 70 0.571428571429 1.29032258065
61 71 0.56338028169 1.29032258065
61 72 0.555555555556 1.29032258065
61 73 0.547945205479 1.29032258065
61 74 0.540540540541 1.29032258065
61 75 0.533333333333 1.29032258065
61 76 0.526315789474 1.29032258065
61 77 0.519480519481 1.29032258065
61 78 0.512820512821 1.29032258065
61 79 0.506329113924 1.29032258065
61 80 0.5 1.29032258065
61 81 0.506172839506 1.32258064516
61 82 0.512195121951 1.35483870968
61 83 0.518072289157 1.38709677419
61 84 0.52380952381 1.41935483871
61 85 0.529411764706 1.45161290323
61 86 0.53488372093 1.48387096774
61 87 0.540229885057 1.51612903226
61 88 0.545454545455 1.54838709677
61 89 0.550561797753 1.58064516129
61 90 0.555555555556 1.61290322581
61 91 0.549450549451 1.61290322581
61 92 0.54347826087 1.61290322581
61 93 0.537634408602 1.61290322581
61 94 0.531914893617 1.61290322581
61 95 0.526315789474 1.61290322581
61 96 0.520833333333 1.61290322581
61 97 0.515463917526 1.61290322581
61 98 0.510204081633 1.61290322581
61 99 0.505050505051 1.61290322581
61 100 0.5 1.61290322581
7 1 1.0 0.0357142857143
7 2 1.0 0.0714285714286
7 3 1.0 0.107142857143
7 4 1.0 0.142857142857
7 5 1.0 0.178571428571
7 6 0.833333333333 0.178571428571
7 7 0.714285714286 0.178571428571
7 8 0.625 0.178571428571
7 9 0.555555555556 0.178571428571
7 10 0.5 0.178571428571
7 11 0.545454545455 0.214285714286
7 12 0.583333333333 0.25
7 13 0.615384615385 0.285714285714
7 14 0.642857142857 0.321428571429
7 15 0.666666666667 0.357142857143
7 16 0.625 0.357142857143
7 17 0.588235294118 0.357142857143
7 18 0.555555555556 0.357142857143
7 19 0.526315789474 0.357142857143
7 20 0.5 0.357142857143
7 21 0.52380952381 0.392857142857
7 22 0.545454545455 0.428571428571
7 23 0.565217391304 0.464285714286
7 24 0.583333333333 0.5
7 25 0.6 0.535714285714
7 26 0.576923076923 0.535714285714
7 27 0.555555555556 0.535714285714
7 28 0.535714285714 0.535714285714
7 29 0.51724137931 0.535714285714
7 30 0.5 0.535714285714
7 31 0.516129032258 0.571428571429
7 32 0.53125 0.607142857143
7 33 0.545454545455 0.642857142857
7 34 0.558823529412 0.678571428571
7 35 0.571428571429 0.714285714286
7 36 0.555555555556 0.714285714286
7 37 0.540540540541 0.714285714286
7 38 0.526315789474 0.714285714286
7 39 0.512820512821 0.714285714286
7 40 0.5 0.714285714286
7 41 0.487804878049 0.714285714286
7 42 0.47619047619 0.714285714286
7 43 0.46511627907 0.714285714286
7 44 0.454545454545 0.714285714286
7 45 0.444444444444 0.714285714286
7 46 0.45652173913 0.75
7 47 0.468085106383 0.785714285714
7 48 0.479166666667 0.821428571429
7 49 0.489795918367 0.857142857143
7 50 0.5 0.892857142857
7 51 0.509803921569 0.928571428571
7 52 0.519230769231 0.964285714286
7 53 0.528301886792 1.0
7 54 0.537037037037 1.03571428571
7 55 0.545454545455 1.07142857143
7 56 0.553571428571 1.10714285714
7 57 0.561403508772 1.14285714286
7 58 0.568965517241 1.17857142857
7 59 0.576271186441 1.21428571429
7 60 0.583333333333 1.25
7 61 0.590163934426 1.28571428571
7 62 0.596774193548 1.32142857143
7 63 0.603174603175 1.35714285714
7 64 0.609375 1.39285714286
7 65 0.615384615385 1.42857142857
7 66 0.606060606061 1.42857142857
7 67 0.597014925373 1.42857142857
7 68 0.588235294118 1.42857142857
7 69 0.579710144928 1.42857142857
7 70 0.571428571429 1.42857142857
7 71 0.56338028169 1.42857142857
7 72 0.555555555556 1.42857142857
7 73 0.547945205479 1.42857142857
7 74 0.540540540541 1.42857142857
7 75 0.533333333333 1.42857142857
7 76 0.526315789474 1.42857142857
7 77 0.519480519481 1.42857142857
7 78 0.512820512821 1.42857142857
7 79 0.506329113924 1.42857142857
7 80 0.5 1.42857142857
7 81 0.493827160494 1.42857142857
7 82 0.487804878049 1.42857142857
7 83 0.481927710843 1.42857142857
7 84 0.47619047619 1.42857142857
7 85 0.470588235294 1.42857142857
7 86 0.46511627907 1.42857142857
7 87 0.459770114943 1.42857142857
7 88 0.454545454545 1.42857142857
7 89 0.449438202247 1.42857142857
7 90 0.444444444444 1.42857142857
7 91 0.43956043956 1.42857142857
7 92 0.434782608696 1.42857142857
7 93 0.430107526882 1.42857142857
7 94 0.425531914894 1.42857142857
7 95 0.421052631579 1.42857142857
7 96 0.416666666667 1.42857142857
7 97 0.412371134021 1.42857142857
7 98 0.408163265306 1.42857142857
7 99 0.40404040404 1.42857142857
7 100 0.4 1.42857142857
49 1 0.0 0.0
49 2 0.0 0.0
49 3 0.0 0.0
49 4 0.0 0.0
49 5 0.0 0.0
49 6 0.166666666667 0.125
49 7 0.285714285714 0.25
49 8 0.375 0.375
49 9 0.444444444444 0.5
49 10 0.5 0.625
49 11 0.454545454545 0.625
49 12 0.416666666667 0.625
49 13 0.384615384615 0.625
49 14 0.357142857143 0.625
49 15 0.333333333333 0.625
49 16 0.3125 0.625
49 17 0.294117647059 0.625
49 18 0.277777777778 0.625
49 19 0.263157894737 0.625
49 20 0.25 0.625
49 21 0.238095238095 0.625
49 22 0.227272727273 0.625
49 23 0.217391304348 0.625
49 24 0.208333333333 0.625
49 25 0.2 0.625
49 26 0.192307692308 0.625
49 27 0.185185185185 0.625
49 28 0.178571428571 0.625
49 29 0.172413793103 0.625
49 30 0.166666666667 0.625
49 31 0.161290322581 0.625
49 32 0.15625 0.625
49 33 0.151515151515 0.625
49 34 0.147058823529 0.625
49 35 0.142857142857 0.625
49 36 0.138888888889 0.625
49 37 0.135135135135 0.625
49 38 0.131578947368 0.625
49 39 0.128205128205 0.625
49 40 0.125 0.625
49 41 0.146341463415 0.75
49 42 0.166666666667 0.875
49 43 0.186046511628 1.0
49 44 0.204545454545 1.125
49 45 0.222222222222 1.25
49 46 0.217391304348 1.25
49 47 0.212765957447 1.25
49 48 0.208333333333 1.25
49 49 0.204081632653 1.25
49 50 0.2 1.25
49 51 0.196078431373 1.25
49 52 0.192307692308 1.25
49 53 0.188679245283 1.25
49 54 0.185185185185 1.25
49 55 0.181818181818 1.25
49 56 0.178571428571 1.25
49 57 0.175438596491 1.25
49 58 0.172413793103 1.25
49 59 0.169491525424 1.25
49 60 0.166666666667 1.25
49 61 0.16393442623 1.25
49 62 0.161290322581 1.25
49 63 0.15873015873 1.25
49 64 0.15625 1.25
49 65 0.153846153846 1.25
49 66 0.151515151515 1.25
49 67 0.149253731343 1.25
49 68 0.147058823529 1.25
49 69 0.144927536232 1.25
49 70 0.142857142857 1.25
49 71 0.140845070423 1.25
49 72 0.138888888889 1.25
49 73 0.13698630137 1.25
49 74 0.135135135135 1.25
49 75 0.133333333333 1.25
49 76 0.131578947368 1.25
49 77 0.12987012987 1.25
49 78 0.128205128205 1.25
49 79 0.126582278481 1.25
49 80 0.125 1.25
49 81 0.123456790123 1.25
49 82 0.121951219512 1.25
49 83 0.120481927711 1.25
49 84 0.119047619048 1.25
49 85 0.117647058824 1.25
49 86 0.116279069767 1.25
49 87 0.114942528736 1.25
49 88 0.113636363636 1.25
49 89 0.112359550562 1.25
49 90 0.111111111111 1.25
49 91 0.120879120879 1.375
49 92 0.130434782609 1.5
49 93 0.139784946237 1.625
49 94 0.148936170213 1.75
49 95 0.157894736842 1.875
49 96 0.15625 1.875
49 97 0.154639175258 1.875
49 98 0.15306122449 1.875
49 99 0.151515151515 1.875
49 100 0.15 1.875
12 1 1.0 0.2
12 2 1.0 0.4
12 3 1.0 0.6
12 4 1.0 0.8
12 5 1.0 1.0
12 6 1.0 1.2
12 7 1.0 1.4
12 8 1.0 1.6
12 9 1.0 1.8
12 10 1.0 2.0
12 11 0.909090909091 2.0
12 12 0.833333333333 2.0
12 13 0.769230769231 2.0
12 14 0.714285714286 2.0
12 15 0.666666666667 2.0
12 16 0.625 2.0
12 17 0.588235294118 2.0
12 18 0.555555555556 2.0
12 19 0.526315789474 2.0
12 20 0.5 2.0
12 21 0.47619047619 2.0
12 22 0.454545454545 2.0
12 23 0.434782608696 2.0
12 24 0.416666666667 2.0
12 25 0.4 2.0
12 26 0.384615384615 2.0
12 27 0.37037037037 2.0
12 28 0.357142857143 2.0
12 29 0.344827586207 2.0
12 30 0.333333333333 2.0
12 31 0.322580645161 2.0
12 32 0.3125 2.0
12 33 0.30303030303 2.0
12 34 0.294117647059 2.0
12 35 0.285714285714 2.0
12 36 0.277777777778 2.0
12 37 0.27027027027 2.0
12 38 0.263157894737 2.0
12 39 0.25641025641 2.0
12 40 0.25 2.0
12 41 0.243902439024 2.0
12 42 0.238095238095 2.0
12 43 0.232558139535 2.0
12 44 0.227272727273 2.0
12 45 0.222222222222 2.0
12 46 0.217391304348 2.0
12 47 0.212765957447 2.0
12 48 0.208333333333 2.0
12 49 0.204081632653 2.0
12 50 0.2 2.0
12 51 0.196078431373 2.0
12 52 0.192307692308 2.0
12 53 0.188679245283 2.0
12 54 0.185185185185 2.0
12 55 0.181818181818 2.0
12 56 0.178571428571 2.0
12 57 0.175438596491 2.0
12 58 0.172413793103 2.0
12 59 0.169491525424 2.0
12 60 0.166666666667 2.0
12 61 0.16393442623 2.0
12 62 0.161290322581 2.0
12 63 0.15873015873 2.0
12 64 0.15625 2.0
12 65 0.153846153846 2.0
12 66 0.151515151515 2.0
12 67 0.149253731343 2.0
12 68 0.147058823529 2.0
12 69 0.144927536232 2.0
12 70 0.142857142857 2.0
12 71 0.140845070423 2.0
12 72 0.138888888889 2.0
12 73 0.13698630137 2.0
12 74 0.135135135135 2.0
12 75 0.133333333333 2.0
12 76 0.131578947368 2.0
12 77 0.12987012987 2.0
12 78 0.128205128205 2.0
12 79 0.126582278481 2.0
12 80 0.125 2.0
12 81 0.123456790123 2.0
12 82 0.121951219512 2.0
12 83 0.120481927711 2.0
12 84 0.119047619048 2.0
12 85 0.117647058824 2.0
12 86 0.116279069767 2.0
12 87 0.114942528736 2.0
12 88 0.113636363636 2.0
12 89 0.112359550562 2.0
12 90 0.111111111111 2.0
12 91 0.10989010989 2.0
12 92 0.108695652174 2.0
12 93 0.10752688172 2.0
12 94 0.106382978723 2.0
12 95 0.105263157895 2.0
12 96 0.104166666667 2.0
12 97 0.103092783505 2.0
12 98 0.102040816327 2.0
12 99 0.10101010101 2.0
12 100 0.1 2.0
13 1 1.0 0.0909090909091
13 2 1.0 0.181818181818
13 3 1.0 0.272727272727
13 4 1.0 0.363636363636
13 5 1.0 0.454545454545
13 6 1.0 0.545454545455
13 7 1.0 0.636363636364
13 8 1.0 0.727272727273
13 9 1.0 0.818181818182
13 10 1.0 0.909090909091
13 11 0.909090909091 0.909090909091
13 12 0.833333333333 0.909090909091
13 13 0.769230769231 0.909090909091
13 14 0.714285714286 0.909090909091
13 15 0.666666666667 0.909090909091
13 16 0.6875 1.0
13 17 0.705882352941 1.09090909091
13 18 0.722222222222 1.18181818182
13 19 0.736842105263 1.27272727273
13 20 0.75 1.36363636364
13 21 0.761904761905 1.45454545455
13 22 0.772727272727 1.54545454545
13 23 0.782608695652 1.63636363636
13 24 0.791666666667 1.72727272727
13 25 0.8 1.81818181818
13 26 0.769230769231 1.81818181818
13 27 0.740740740741 1.81818181818
13 28 0.714285714286 1.81818181818
13 29 0.689655172414 1.81818181818
13 30 0.666666666667 1.81818181818
13 31 0.645161290323 1.81818181818
13 32 0.625 1.81818181818
13 33 0.606060606061 1.81818181818
13 34 0.588235294118 1.81818181818
13 35 0.571428571429 1.81818181818
13 36 0.555555555556 1.81818181818
13 37 0.540540540541 1.81818181818
13 38 0.526315789474 1.81818181818
13 39 0.512820512821 1.81818181818
13 40 0.5 1.81818181818
13 41 0.487804878049 1.81818181818
13 42 0.47619047619 1.81818181818
13 43 0.46511627907 1.81818181818
13 44 0.454545454545 1.81818181818
13 45 0.444444444444 1.81818181818
13 46 0.434782608696 1.81818181818
13 47 0.425531914894 1.81818181818
13 48 0.416666666667 1.81818181818
13 49 0.408163265306 1.81818181818
13 50 0.4 1.81818181818
13 51 0.392156862745 1.81818181818
13 52 0.384615384615 1.81818181818
13 53 0.377358490566 1.81818181818
13 54 0.37037037037 1.81818181818
13 55 0.363636363636 1.81818181818
13 56 0.357142857143 1.81818181818
13 57 0.350877192982 1.81818181818
13 58 0.344827586207 1.81818181818
13 59 0.338983050847 1.81818181818
13 60 0.333333333333 1.81818181818
13 61 0.327868852459 1.81818181818
13 62 0.322580645161 1.81818181818
13 63 0.31746031746 1.81818181818
13 64 0.3125 1.81818181818
13 65 0.307692307692 1.81818181818
13 66 0.30303030303 1.81818181818
13 67 0.298507462687 1.81818181818
13 68 0.294117647059 1.81818181818
13 69 0.289855072464 1.81818181818
13 70 0.285714285714 1.81818181818
13 71 0.281690140845 1.81818181818
13 72 0.277777777778 1.81818181818
13 73 0.27397260274 1.81818181818
13 74 0.27027027027 1.81818181818
13 75 0.266666666667 1.81818181818
13 76 0.263157894737 1.81818181818
13 77 0.25974025974 1.81818181818
13 78 0.25641025641 1.81818181818
13 79 0.253164556962 1.81818181818
13 80 0.25 1.81818181818
13 81 0.246913580247 1.81818181818
13 82 0.243902439024 1.81818181818
13 83 0.240963855422 1.81818181818
13 84 0.238095238095 1.81818181818
